 2.055280e-010  1.779012e-001  2.055280e-010  9.308568e-001  2.055280e-010  1.197865e-001 
 2.056280e-010  1.667606e-001  2.056280e-010  9.353096e-001  2.056280e-010  1.337633e-001 
 2.057280e-010  1.563954e-001  2.057280e-010  9.397265e-001  2.057280e-010  1.482280e-001 
 2.058280e-010  1.467787e-001  2.058280e-010  9.440969e-001  2.058280e-010  1.631328e-001 
 2.059280e-010  1.378736e-001  2.059280e-010  9.484068e-001  2.059280e-010  1.784430e-001 
 2.060280e-010  1.296441e-001  2.060280e-010  9.526446e-001  2.060280e-010  1.941112e-001 
 2.061280e-010  1.220465e-001  2.061280e-010  9.567948e-001  2.061280e-010  2.101024e-001 
 2.062280e-010  1.150407e-001  2.062280e-010  9.608435e-001  2.062280e-010  2.263692e-001 
 2.063280e-010  1.085795e-001  2.063280e-010  9.647711e-001  2.063280e-010  2.428758e-001 
 2.064280e-010  1.026208e-001  2.064280e-010  9.685576e-001  2.064280e-010  2.595727e-001 
 2.065280e-010  9.711629e-002  2.065280e-010  9.721751e-001  2.065280e-010  2.764200e-001 
 2.066280e-010  9.202310e-002  2.066280e-010  9.755929e-001  2.066280e-010  2.933621e-001 
 2.067280e-010  8.729224e-002  2.067280e-010  9.787703e-001  2.067280e-010  3.103494e-001 
 2.068280e-010  8.288141e-002  2.068280e-010  9.816630e-001  2.068280e-010  3.273166e-001 
 2.069280e-010  7.874342e-002  2.069280e-010  9.842175e-001  2.069280e-010  3.442075e-001 
 2.070280e-010  7.484097e-002  2.070280e-010  9.863784e-001  2.070280e-010  3.609628e-001 
 2.071280e-010  7.113516e-002  2.071280e-010  9.880845e-001  2.071280e-010  3.775490e-001 
 2.072280e-010  6.760004e-002  2.072280e-010  9.892760e-001  2.072280e-010  3.939461e-001 
 2.073280e-010  6.420814e-002  2.073280e-010  9.898910e-001  2.073280e-010  4.101618e-001 
 2.074280e-010  6.094312e-002  2.074280e-010  9.898713e-001  2.074280e-010  4.262083e-001 
 2.075280e-010  5.778404e-002  2.075280e-010  9.891583e-001  2.075280e-010  4.421094e-001 
 2.076280e-010  5.471922e-002  2.076280e-010  9.877010e-001  2.076280e-010  4.578797e-001 
 2.077280e-010  5.173156e-002  2.077280e-010  9.854550e-001  2.077280e-010  4.735330e-001 
 2.078280e-010  4.881361e-002  2.078280e-010  9.823933e-001  2.078280e-010  4.890645e-001 
 2.079280e-010  4.595233e-002  2.079280e-010  9.785016e-001  2.079280e-010  5.044616e-001 
 2.080280e-010  4.314371e-002  2.080280e-010  9.737807e-001  2.080280e-010  5.196941e-001 
 2.081280e-010  4.037740e-002  2.081280e-010  9.682366e-001  2.081280e-010  5.347316e-001 
 2.082280e-010  3.765216e-002  2.082280e-010  9.618827e-001  2.082280e-010  5.495386e-001 
 2.083280e-010  3.496065e-002  2.083280e-010  9.547335e-001  2.083280e-010  5.640881e-001 
 2.084280e-010  3.230478e-002  2.084280e-010  9.468093e-001  2.084280e-010  5.783532e-001 
 2.085280e-010  2.967987e-002  2.085280e-010  9.381302e-001  2.085280e-010  5.923159e-001 
 2.086280e-010  2.708978e-002  2.086280e-010  9.287211e-001  2.086280e-010  6.059565e-001 
 2.087280e-010  2.453101e-002  2.087280e-010  9.186058e-001  2.087280e-010  6.192624e-001 
 2.088280e-010  2.200806e-002  2.088280e-010  9.078110e-001  2.088280e-010  6.322185e-001 
 2.089280e-010  1.951770e-002  2.089280e-010  8.963616e-001  2.089280e-010  6.448158e-001 
 2.090280e-010  1.706461e-002  2.090280e-010  8.842852e-001  2.090280e-010  6.570430e-001 
 2.091280e-010  1.464566e-002  2.091280e-010  8.716072e-001  2.091280e-010  6.688949e-001 
 2.092280e-010  1.226560e-002  2.092280e-010  8.583553e-001  2.092280e-010  6.803642e-001 
 2.093280e-010  9.921384e-003  2.093280e-010  8.445548e-001  2.093280e-010  6.914499e-001 
 2.094280e-010  7.617836e-003  2.094280e-010  8.302329e-001  2.094280e-010  7.021491e-001 
 2.095280e-010  5.352018e-003  2.095280e-010  8.154141e-001  2.095280e-010  7.124648e-001 
 2.096280e-010  3.128968e-003  2.096280e-010  8.001245e-001  2.096280e-010  7.223987e-001 
 2.097280e-010  9.461841e-004  2.097280e-010  7.843873e-001  2.097280e-010  7.319582e-001 
 2.098280e-010 -1.352919e-003  2.098280e-010  7.681153e-001  2.098280e-010  7.410933e-001 
 2.099280e-010 -3.700879e-003  2.099280e-010  7.513704e-001  2.099280e-010  7.498421e-001 
 2.100280e-010 -5.949390e-003  2.100280e-010  7.342765e-001  2.100280e-010  7.582657e-001 
 2.101280e-010 -8.100880e-003  2.101280e-010  7.168586e-001  2.101280e-010  7.663756e-001 
