 7.700000e-001 -3.611629e-005  7.700000e-001 -7.200000e-001 
 7.800000e-001 -3.705068e-005  7.800000e-001 -7.300000e-001 
 7.900000e-001 -3.796137e-005  7.900000e-001 -7.400000e-001 
 8.000000e-001 -3.884896e-005  8.000000e-001 -7.500000e-001 
 8.100000e-001 -3.971409e-005  8.100000e-001 -7.600000e-001 
 8.200000e-001 -4.055742e-005  8.200000e-001 -7.700000e-001 
 8.300000e-001 -4.137958e-005  8.300000e-001 -7.800000e-001 
 8.400000e-001 -4.218123e-005  8.400000e-001 -7.900000e-001 
 8.500000e-001 -4.296299e-005  8.500000e-001 -8.000000e-001 
 8.600000e-001 -4.372549e-005  8.600000e-001 -8.100000e-001 
 8.700000e-001 -4.446935e-005  8.700000e-001 -8.200000e-001 
 8.800000e-001 -4.519514e-005  8.800000e-001 -8.300000e-001 
 8.900000e-001 -4.590345e-005  8.900000e-001 -8.400000e-001 
 9.000000e-001 -4.659483e-005  9.000000e-001 -8.500000e-001 
 9.100000e-001 -4.726982e-005  9.100000e-001 -8.600000e-001 
 9.200000e-001 -4.792894e-005  9.200000e-001 -8.700000e-001 
 9.300000e-001 -4.857268e-005  9.300000e-001 -8.800000e-001 
 9.400000e-001 -4.920154e-005  9.400000e-001 -8.900000e-001 
 9.500000e-001 -4.981597e-005  9.500000e-001 -9.000000e-001 
 9.600000e-001 -5.041642e-005  9.600000e-001 -9.100000e-001 
 9.700000e-001 -5.100332e-005  9.700000e-001 -9.200000e-001 
 9.800000e-001 -5.157708e-005  9.800000e-001 -9.300000e-001 
 9.900000e-001 -5.213810e-005  9.900000e-001 -9.400000e-001 
 1.000000e+000 -5.268677e-005  1.000000e+000 -9.500000e-001 
 0.000000e+000 -2.320730e-009  0.000000e+000  1.000000e+000 
 1.000000e-002 -2.945700e-009  1.000000e-002  9.900000e-001 
 2.000000e-002 -3.772339e-009  2.000000e-002  9.800000e-001 
 3.000000e-002 -4.863317e-009  3.000000e-002  9.700000e-001 
 4.000000e-002 -6.300374e-009  4.000000e-002  9.600000e-001 
 5.000000e-002 -8.189909e-009  5.000000e-002  9.500000e-001 
 6.000000e-002 -1.067012e-008  6.000000e-002  9.400000e-001 
 7.000000e-002 -1.392005e-008  7.000000e-002  9.300000e-001 
 8.000000e-002 -1.817108e-008  8.000000e-002  9.200000e-001 
 9.000000e-002 -2.372126e-008  9.000000e-002  9.100000e-001 
 1.000000e-001 -3.095338e-008  1.000000e-001  9.000000e-001 
 1.100000e-001 -4.035730e-008  1.100000e-001  8.900000e-001 
 1.200000e-001 -5.255761e-008  1.200000e-001  8.800000e-001 
 1.300000e-001 -6.834753e-008  1.300000e-001  8.700000e-001 
 1.400000e-001 -8.873035e-008  1.400000e-001  8.600000e-001 
 1.500000e-001 -1.149697e-007  1.500000e-001  8.500000e-001 
 1.600000e-001 -1.486500e-007  1.600000e-001  8.400000e-001 
 1.700000e-001 -1.917498e-007  1.700000e-001  8.300000e-001 
 1.800000e-001 -2.467283e-007  1.800000e-001  8.200000e-001 
 1.900000e-001 -3.166297e-007  1.900000e-001  8.100000e-001 
 2.000000e-001 -4.052054e-007  2.000000e-001  8.000000e-001 
 2.100000e-001 -5.170578e-007  2.100000e-001  7.900000e-001 
 2.200000e-001 -6.578068e-007  2.200000e-001  7.800000e-001 
 2.300000e-001 -8.342782e-007  2.300000e-001  7.700000e-001 
 2.400000e-001 -1.054710e-006  2.400000e-001  7.600000e-001 
 2.500000e-001 -1.328969e-006  2.500000e-001  7.500000e-001 
 2.600000e-001 -1.668762e-006  2.600000e-001  7.400000e-001 
 2.700000e-001 -2.087811e-006  2.700000e-001  7.300000e-001 
 2.800000e-001 -2.601976e-006  2.800000e-001  7.200000e-001 
 2.900000e-001 -3.229262e-006  2.900000e-001  7.100000e-001 
 3.000000e-001 -3.989688e-006  3.000000e-001  7.000000e-001 
 3.100000e-001 -4.904980e-006  3.100000e-001  6.900000e-001 
 3.200000e-001 -5.998058e-006  3.200000e-001  6.800000e-001 
 3.300000e-001 -7.292334e-006  3.300000e-001  6.700000e-001 
 3.400000e-001 -8.810849e-006  3.400000e-001  6.600000e-001 
 3.500000e-001 -1.057531e-005  3.500000e-001  6.500000e-001 
 3.600000e-001 -1.260513e-005  3.600000e-001  6.400000e-001 
 3.700000e-001 -1.491651e-005  3.700000e-001  6.300000e-001 
 3.800000e-001 -1.752178e-005  3.800000e-001  6.200000e-001 
 3.900000e-001 -2.042886e-005  3.900000e-001  6.100000e-001 
 4.000000e-001 -2.364109e-005  4.000000e-001  6.000000e-001 
 4.100000e-001 -2.715731e-005  4.100000e-001  5.900000e-001 
 4.200000e-001 -3.097216e-005  4.200000e-001  5.800000e-001 
 4.300000e-001 -3.507659e-005  4.300000e-001  5.700000e-001 
 4.400000e-001 -3.945851e-005  4.400000e-001  5.600000e-001 
 4.500000e-001 -4.410348e-005  4.500000e-001  5.500000e-001 
 4.600000e-001 -4.899540e-005  4.600000e-001  5.400000e-001 
 4.700000e-001 -5.411718e-005  4.700000e-001  5.300000e-001 
 4.800000e-001 -5.945132e-005  4.800000e-001  5.200000e-001 
 4.900000e-001 -6.498040e-005  4.900000e-001  5.100000e-001 
 5.000000e-001 -7.068744e-005  5.000000e-001  5.000000e-001 
 5.100000e-001 -7.655625e-005  5.100000e-001  4.900000e-001 
 5.200000e-001 -8.257158e-005  5.200000e-001  4.800000e-001 
 5.300000e-001 -8.871926e-005  5.300000e-001  4.700000e-001 
 5.400000e-001 -9.498627e-005  5.400000e-001  4.600000e-001 
 5.500000e-001 -1.013608e-004  5.500000e-001  4.500000e-001 
 5.600000e-001 -1.078320e-004  5.600000e-001  4.400000e-001 
 5.700000e-001 -1.143904e-004  5.700000e-001  4.300000e-001 
 5.800000e-001 -1.210273e-004  5.800000e-001  4.200000e-001 
 5.900000e-001 -1.277350e-004  5.900000e-001  4.100000e-001 
 6.000000e-001 -1.345069e-004  6.000000e-001  4.000000e-001 
 6.100000e-001 -1.413367e-004  6.100000e-001  3.900000e-001 
 6.200000e-001 -1.482193e-004  6.200000e-001  3.800000e-001 
 6.300000e-001 -1.551499e-004  6.300000e-001  3.700000e-001 
 6.400000e-001 -1.621242e-004  6.400000e-001  3.600000e-001 
 6.500000e-001 -1.691388e-004  6.500000e-001  3.500000e-001 
 6.600000e-001 -1.761902e-004  6.600000e-001  3.400000e-001 
 6.700000e-001 -1.832755e-004  6.700000e-001  3.300000e-001 
 6.800000e-001 -1.903922e-004  6.800000e-001  3.200000e-001 
 6.900000e-001 -1.975380e-004  6.900000e-001  3.100000e-001 
 7.000000e-001 -2.047108e-004  7.000000e-001  3.000000e-001 
 7.100000e-001 -2.119086e-004  7.100000e-001  2.900000e-001 
 7.200000e-001 -2.191299e-004  7.200000e-001  2.800000e-001 
 7.300000e-001 -2.263730e-004  7.300000e-001  2.700000e-001 
 7.400000e-001 -2.336365e-004  7.400000e-001  2.600000e-001 
 7.500000e-001 -2.409191e-004  7.500000e-001  2.500000e-001 
 7.600000e-001 -2.482195e-004  7.600000e-001  2.400000e-001 
 7.700000e-001 -2.555367e-004  7.700000e-001  2.300000e-001 
 7.800000e-001 -2.628696e-004  7.800000e-001  2.200000e-001 
 7.900000e-001 -2.702172e-004  7.900000e-001  2.100000e-001 
 8.000000e-001 -2.775784e-004  8.000000e-001  2.000000e-001 
 8.100000e-001 -2.849525e-004  8.100000e-001  1.900000e-001 
 8.200000e-001 -2.923384e-004  8.200000e-001  1.800000e-001 
 8.300000e-001 -2.997354e-004  8.300000e-001  1.700000e-001 
 8.400000e-001 -3.071427e-004  8.400000e-001  1.600000e-001 
 8.500000e-001 -3.145595e-004  8.500000e-001  1.500000e-001 
 8.600000e-001 -3.219850e-004  8.600000e-001  1.400000e-001 
 8.700000e-001 -3.294185e-004  8.700000e-001  1.300000e-001 
 8.800000e-001 -3.368592e-004  8.800000e-001  1.200000e-001 
 8.900000e-001 -3.443065e-004  8.900000e-001  1.100000e-001 
 9.000000e-001 -3.517597e-004  9.000000e-001  1.000000e-001 
 9.100000e-001 -3.592181e-004  9.100000e-001  9.000000e-002 
 9.200000e-001 -3.666810e-004  9.200000e-001  8.000000e-002 
 9.300000e-001 -3.741478e-004  9.300000e-001  7.000000e-002 
 9.400000e-001 -3.816178e-004  9.400000e-001  6.000000e-002 
 9.500000e-001 -3.890906e-004  9.500000e-001  5.000000e-002 
 9.600000e-001 -3.965653e-004  9.600000e-001  4.000000e-002 
 9.700000e-001 -4.040415e-004  9.700000e-001  3.000000e-002 
 9.800000e-001 -4.115185e-004  9.800000e-001  2.000000e-002 
 9.900000e-001 -4.189959e-004  9.900000e-001  1.000000e-002 
 1.000000e+000 -4.264729e-004  1.000000e+000 -6.661338e-016 
