 8.200000e-001  8.101313e-005  8.200000e-001  8.200000e-001 
 8.300000e-001  8.185930e-005  8.300000e-001  8.300000e-001 
 8.400000e-001  8.267214e-005  8.400000e-001  8.400000e-001 
 8.500000e-001  8.345342e-005  8.500000e-001  8.500000e-001 
 8.600000e-001  8.420483e-005  8.600000e-001  8.600000e-001 
 8.700000e-001  8.492790e-005  8.700000e-001  8.700000e-001 
 8.800000e-001  8.562410e-005  8.800000e-001  8.800000e-001 
 8.900000e-001  8.629478e-005  8.900000e-001  8.900000e-001 
 9.000000e-001  8.694123e-005  9.000000e-001  9.000000e-001 
 9.100000e-001  8.756463e-005  9.100000e-001  9.100000e-001 
 9.200000e-001  8.816610e-005  9.200000e-001  9.200000e-001 
 9.300000e-001  8.874669e-005  9.300000e-001  9.300000e-001 
 9.400000e-001  8.930738e-005  9.400000e-001  9.400000e-001 
 9.500000e-001  8.984911e-005  9.500000e-001  9.500000e-001 
 9.600000e-001  9.037272e-005  9.600000e-001  9.600000e-001 
 9.700000e-001  9.087905e-005  9.700000e-001  9.700000e-001 
 9.800000e-001  9.136885e-005  9.800000e-001  9.800000e-001 
 9.900000e-001  9.184285e-005  9.900000e-001  9.900000e-001 
 1.000000e+000  9.230174e-005  1.000000e+000  1.000000e+000 
 0.000000e+000  9.328258e-009  0.000000e+000  0.000000e+000 
 1.000000e-002  1.212291e-008  1.000000e-002  1.000000e-002 
 2.000000e-002  1.575375e-008  2.000000e-002  2.000000e-002 
 3.000000e-002  2.046626e-008  3.000000e-002  3.000000e-002 
 4.000000e-002  2.657598e-008  4.000000e-002  4.000000e-002 
 5.000000e-002  3.448758e-008  5.000000e-002  5.000000e-002 
 6.000000e-002  4.471872e-008  6.000000e-002  6.000000e-002 
 7.000000e-002  5.792982e-008  7.000000e-002  7.000000e-002 
 8.000000e-002  7.496073e-008  8.000000e-002  8.000000e-002 
 9.000000e-002  9.687594e-008  9.000000e-002  9.000000e-002 
 1.000000e-001  1.250196e-007  1.000000e-001  1.000000e-001 
 1.100000e-001  1.610818e-007  1.100000e-001  1.100000e-001 
 1.200000e-001  2.071789e-007  1.200000e-001  1.200000e-001 
 1.300000e-001  2.659475e-007  1.300000e-001  1.300000e-001 
 1.400000e-001  3.406558e-007  1.400000e-001  1.400000e-001 
 1.500000e-001  4.353328e-007  1.500000e-001  1.500000e-001 
 1.600000e-001  5.549169e-007  1.600000e-001  1.600000e-001 
 1.700000e-001  7.054235e-007  1.700000e-001  1.700000e-001 
 1.800000e-001  8.941335e-007  1.800000e-001  1.800000e-001 
 1.900000e-001  1.129800e-006  1.900000e-001  1.900000e-001 
 2.000000e-001  1.422871e-006  2.000000e-001  2.000000e-001 
 2.100000e-001  1.785725e-006  2.100000e-001  2.100000e-001 
 2.200000e-001  2.232904e-006  2.200000e-001  2.200000e-001 
 2.300000e-001  2.781341e-006  2.300000e-001  2.300000e-001 
 2.400000e-001  3.450546e-006  2.400000e-001  2.400000e-001 
 2.500000e-001  4.262735e-006  2.500000e-001  2.500000e-001 
 2.600000e-001  5.242852e-006  2.600000e-001  2.600000e-001 
 2.700000e-001  6.418440e-006  2.700000e-001  2.700000e-001 
 2.800000e-001  7.819318e-006  2.800000e-001  2.800000e-001 
 2.900000e-001  9.477020e-006  2.900000e-001  2.900000e-001 
 3.000000e-001  1.142397e-005  3.000000e-001  3.000000e-001 
 3.100000e-001  1.369243e-005  3.100000e-001  3.100000e-001 
 3.200000e-001  1.631322e-005  3.200000e-001  3.200000e-001 
 3.300000e-001  1.931434e-005  3.300000e-001  3.300000e-001 
 3.400000e-001  2.271964e-005  3.400000e-001  3.400000e-001 
 3.500000e-001  2.654763e-005  3.500000e-001  3.500000e-001 
 3.600000e-001  3.081050e-005  3.600000e-001  3.600000e-001 
 3.700000e-001  3.551360e-005  3.700000e-001  3.700000e-001 
 3.800000e-001  4.065533e-005  3.800000e-001  3.800000e-001 
 3.900000e-001  4.622739e-005  3.900000e-001  3.900000e-001 
 4.000000e-001  5.221539e-005  4.000000e-001  4.000000e-001 
 4.100000e-001  5.859978e-005  4.100000e-001  4.100000e-001 
 4.200000e-001  6.535688e-005  4.200000e-001  4.200000e-001 
 4.300000e-001  7.246004e-005  4.300000e-001  4.300000e-001 
 4.400000e-001  7.988072e-005  4.400000e-001  4.400000e-001 
 4.500000e-001  8.758950e-005  4.500000e-001  4.500000e-001 
 4.600000e-001  9.555701e-005  4.600000e-001  4.600000e-001 
 4.700000e-001  1.037546e-004  4.700000e-001  4.700000e-001 
 4.800000e-001  1.121548e-004  4.800000e-001  4.800000e-001 
 4.900000e-001  1.207320e-004  4.900000e-001  4.900000e-001 
 5.000000e-001  1.294624e-004  5.000000e-001  5.000000e-001 
 5.100000e-001  1.383243e-004  5.100000e-001  5.100000e-001 
 5.200000e-001  1.472983e-004  5.200000e-001  5.200000e-001 
 5.300000e-001  1.563668e-004  5.300000e-001  5.300000e-001 
 5.400000e-001  1.655145e-004  5.400000e-001  5.400000e-001 
 5.500000e-001  1.747279e-004  5.500000e-001  5.500000e-001 
